assessment_id,customer_id,institution_id,date,month,year,current_risk_score,risk_level,fraud_probability,risk_change_from_previous,is_anomaly,anomaly_type,monthly_transaction_volume,transaction_count,approval_recommendation,approval_confidence,primary_explanation_factors
13733,CUST-C0115,INST-004,2023-05-01,5,2023,0.518,Moderate,0.1566,0.0487,False,None,34967.51,115,Approve,0.6606,Income stability;Payment history
13734,CUST-C0115,INST-004,2023-06-01,6,2023,0.5071,Moderate,0.045,-0.0109,False,None,5610.58,130,Approve,0.8099,Income stability;Payment history
13735,CUST-C0115,INST-004,2023-07-01,7,2023,0.4869,Moderate,0.1905,-0.0202,False,None,7310.81,126,Approve with Conditions,0.645,Income stability;Payment history
13736,CUST-C0115,INST-004,2023-08-01,8,2023,0.5086,Moderate,0.1453,0.0217,False,None,17589.38,30,Approve with Strict Conditions,0.8892,Income stability;Payment history
13737,CUST-C0115,INST-004,2023-09-01,9,2023,0.528,Moderate,0.1757,0.0194,False,None,34454.35,90,Approve,0.6938,Income stability;Payment history
13738,CUST-C0115,INST-004,2023-10-01,10,2023,0.4857,Moderate,0.2614,-0.0423,False,None,26305.81,44,Approve with Strict Conditions,0.7842,Income stability;Payment history
13739,CUST-C0115,INST-004,2023-11-01,11,2023,0.5344,Moderate,0.2652,0.0487,False,None,2496.54,134,Deny,0.7558,Income stability;Payment history
13740,CUST-C0115,INST-004,2023-12-01,12,2023,0.5798,Moderate,0.1988,0.0454,False,None,12184.06,163,Approve with Conditions,0.7144,Income stability;Payment history
13741,CUST-C0115,INST-004,2024-01-01,1,2024,0.5611,Moderate,0.2982,-0.0187,True,Behavioral Deviation,26742.99,56,Approve with Strict Conditions,0.9704,Income stability;Payment history
13742,CUST-C0115,INST-004,2024-02-01,2,2024,0.6101,High,0.0177,0.049,False,None,34181.48,181,Approve with Strict Conditions,0.6248,Income stability;Payment history
13743,CUST-C0115,INST-004,2024-03-01,3,2024,0.5996,Moderate,0.1262,-0.0105,False,None,34373.16,116,Deny,0.7527,Income stability;Payment history
13744,CUST-C0115,INST-004,2024-04-01,4,2024,0.6067,High,0.1236,0.0071,False,None,48788.13,78,Deny,0.8202,Income stability;Payment history
13745,CUST-C0115,INST-004,2024-05-01,5,2024,0.5817,Moderate,0.1765,-0.025,False,None,42049.75,21,Approve,0.5939,Income stability;Payment history
13746,CUST-C0115,INST-004,2024-06-01,6,2024,0.5354,Moderate,0.011,-0.0463,False,None,7878.45,92,Approve with Conditions,0.6098,Income stability;Payment history
13747,CUST-C0115,INST-004,2024-07-01,7,2024,0.5595,Moderate,0.2237,0.0241,False,None,35198.2,33,Approve,0.6947,Income stability;Payment history
13748,CUST-C0115,INST-004,2024-08-01,8,2024,0.5608,Moderate,0.254,0.0013,False,None,10626.27,22,Approve,0.5661,Income stability;Payment history
13749,CUST-C0115,INST-004,2024-09-01,9,2024,0.5255,Moderate,0.2995,-0.0353,False,None,47599.67,53,Deny,0.5398,Income stability;Payment history
13750,CUST-C0115,INST-004,2024-10-01,10,2024,0.5752,Moderate,0.1972,0.0497,False,None,10667.99,15,Approve with Conditions,0.8781,Income stability;Payment history
13751,CUST-C0115,INST-004,2024-11-01,11,2024,0.5959,Moderate,0.0775,0.0207,False,None,35904.86,199,Deny,0.8185,Income stability;Payment history
13752,CUST-C0115,INST-004,2024-12-01,12,2024,0.5627,Moderate,0.1733,-0.0332,False,None,15079.46,13,Approve with Conditions,0.9205,Income stability;Payment history
13753,CUST-C0104,INST-003,2022-01-01,1,2022,0.4991,Moderate,0.2504,,False,None,45702.04,155,Deny,0.5826,Income stability;Payment history
13754,CUST-C0104,INST-003,2022-02-01,2,2022,0.4622,Moderate,0.1094,-0.0369,False,None,33867.09,48,Deny,0.8223,Income stability;Payment history
13755,CUST-C0104,INST-003,2022-03-01,3,2022,0.4502,Moderate,0.211,-0.012,False,None,40358.04,116,Approve,0.5392,Income stability;Payment history
13756,CUST-C0104,INST-003,2022-04-01,4,2022,0.4158,Moderate,0.0795,-0.0344,False,None,31527.85,177,Deny,0.558,Income stability;Payment history
13757,CUST-C0104,INST-003,2022-05-01,5,2022,0.4165,Moderate,0.0332,0.0007,False,None,46836.65,46,Deny,0.9767,Income stability;Payment history
13758,CUST-C0104,INST-003,2022-06-01,6,2022,0.3878,Low,0.2818,-0.0287,False,None,14498.25,111,Approve with Strict Conditions,0.5435,Income stability;Payment history
13759,CUST-C0104,INST-003,2022-07-01,7,2022,0.4342,Moderate,0.0078,0.0464,False,None,34496.63,184,Approve,0.8876,Income stability;Payment history
13760,CUST-C0104,INST-003,2022-08-01,8,2022,0.3857,Low,0.1441,-0.0485,False,None,13139.27,15,Approve,0.5284,Income stability;Payment history
13761,CUST-C0104,INST-003,2022-09-01,9,2022,0.4262,Moderate,0.2176,0.0405,False,None,18422.93,19,Approve,0.9581,Income stability;Payment history
13762,CUST-C0104,INST-003,2022-10-01,10,2022,0.3805,Low,0.2359,-0.0457,False,None,4291.03,173,Approve,0.9236,Income stability;Payment history
13763,CUST-C0104,INST-003,2022-11-01,11,2022,0.3672,Low,0.138,-0.0133,False,None,30216.63,33,Approve,0.602,Income stability;Payment history
13764,CUST-C0104,INST-003,2022-12-01,12,2022,0.3813,Low,0.1045,0.0141,False,None,42542.75,36,Deny,0.9649,Income stability;Payment history
13765,CUST-C0104,INST-003,2023-01-01,1,2023,0.3669,Low,0.101,-0.0144,False,None,47613.24,175,Deny,0.9558,Income stability;Payment history
13766,CUST-C0104,INST-003,2023-02-01,2,2023,0.3535,Low,0.2832,-0.0134,False,None,9342.33,108,Approve with Strict Conditions,0.6581,Income stability;Payment history
13767,CUST-C0104,INST-003,2023-03-01,3,2023,0.3578,Low,0.2961,0.0043,False,None,47940.58,15,Approve,0.6448,Income stability;Payment history
13768,CUST-C0104,INST-003,2023-04-01,4,2023,0.4043,Moderate,0.1745,0.0465,False,None,36346.02,189,Approve,0.6422,Income stability;Payment history
13769,CUST-C0104,INST-003,2023-05-01,5,2023,0.3783,Low,0.1685,-0.026,False,None,38137.5,5,Deny,0.9535,Income stability;Payment history
13770,CUST-C0104,INST-003,2023-06-01,6,2023,0.3907,Low,0.0534,0.0124,False,None,49892.66,186,Approve,0.9431,Income stability;Payment history
13771,CUST-C0104,INST-003,2023-07-01,7,2023,0.409,Moderate,0.2399,0.0183,False,None,30011.99,160,Deny,0.9075,Income stability;Payment history
13772,CUST-C0104,INST-003,2023-08-01,8,2023,0.3723,Low,0.1488,-0.0367,False,None,6515.56,199,Approve with Conditions,0.7544,Income stability;Payment history
13773,CUST-C0104,INST-003,2023-09-01,9,2023,0.3657,Low,0.0663,-0.0066,False,None,35652.21,39,Approve with Conditions,0.6893,Income stability;Payment history
13774,CUST-C0104,INST-003,2023-10-01,10,2023,0.3651,Low,0.0523,-0.0006,False,None,2386.1,161,Deny,0.7661,Income stability;Payment history
13775,CUST-C0104,INST-003,2023-11-01,11,2023,0.3206,Low,0.2816,-0.0445,False,None,33220.35,63,Approve with Strict Conditions,0.7583,Income stability;Payment history
13776,CUST-C0104,INST-003,2023-12-01,12,2023,0.353,Low,0.0202,0.0324,False,None,44979.85,7,Approve with Conditions,0.816,Income stability;Payment history
13777,CUST-C0104,INST-003,2024-01-01,1,2024,0.3619,Low,0.0138,0.0089,False,None,4998.65,132,Deny,0.9154,Income stability;Payment history
13778,CUST-C0104,INST-003,2024-02-01,2,2024,0.4022,Moderate,0.1932,0.0403,False,None,28058.49,68,Approve with Strict Conditions,0.8543,Income stability;Payment history
13779,CUST-C0104,INST-003,2024-03-01,3,2024,0.3623,Low,0.0603,-0.0399,False,None,32558.45,40,Approve,0.8952,Income stability;Payment history
13780,CUST-C0104,INST-003,2024-04-01,4,2024,0.3849,Low,0.1037,0.0226,False,None,14257.33,95,Approve,0.893,Income stability;Payment history
13781,CUST-C0104,INST-003,2024-05-01,5,2024,0.4273,Moderate,0.0849,0.0424,False,None,26021.03,25,Deny,0.9687,Income stability;Payment history
13782,CUST-C0104,INST-003,2024-06-01,6,2024,0.4253,Moderate,0.0117,-0.002,False,None,16126.28,84,Approve with Conditions,0.6186,Income stability;Payment history
13783,CUST-C0104,INST-003,2024-07-01,7,2024,0.415,Moderate,0.2918,-0.0103,False,None,23690.28,160,Approve with Strict Conditions,0.6323,Income stability;Payment history
13784,CUST-C0104,INST-003,2024-08-01,8,2024,0.424,Moderate,0.1854,0.009,False,None,33207.96,29,Deny,0.6219,Income stability;Payment history
13785,CUST-C0104,INST-003,2024-09-01,9,2024,0.4258,Moderate,0.0019,0.0018,False,None,3914.88,193,Approve with Strict Conditions,0.7714,Income stability;Payment history
13786,CUST-C0104,INST-003,2024-10-01,10,2024,0.4169,Moderate,0.2985,-0.0089,False,None,37331.96,1,Approve with Strict Conditions,0.5065,Income stability;Payment history
13787,CUST-C0104,INST-003,2024-11-01,11,2024,0.393,Low,0.0735,-0.0239,False,None,35997.91,147,Approve with Strict Conditions,0.9446,Income stability;Payment history
13788,CUST-C0104,INST-003,2024-12-01,12,2024,0.3597,Low,0.0258,-0.0333,False,None,11275.03,165,Approve with Strict Conditions,0.9506,Income stability;Payment history
13789,CUST-C0140,INST-009,2022-01-01,1,2022,0.4114,Moderate,0.125,,False,None,5119.61,34,Approve with Strict Conditions,0.7836,Income stability;Payment history
13790,CUST-C0140,INST-009,2022-02-01,2,2022,0.4516,Moderate,0.267,0.0402,False,None,46384.8,110,Deny,0.8102,Income stability;Payment history
13791,CUST-C0140,INST-009,2022-03-01,3,2022,0.4021,Moderate,0.0878,-0.0495,False,None,46769.21,69,Approve with Strict Conditions,0.7818,Income stability;Payment history
13792,CUST-C0140,INST-009,2022-04-01,4,2022,0.441,Moderate,0.2574,0.0389,False,None,47265.57,160,Deny,0.8921,Income stability;Payment history
13793,CUST-C0140,INST-009,2022-05-01,5,2022,0.4053,Moderate,0.1422,-0.0357,False,None,19445.68,84,Approve with Strict Conditions,0.7668,Income stability;Payment history
13794,CUST-C0140,INST-009,2022-06-01,6,2022,0.3907,Low,0.1082,-0.0146,False,None,6476.11,153,Approve with Conditions,0.6956,Income stability;Payment history
13795,CUST-C0140,INST-009,2022-07-01,7,2022,0.4366,Moderate,0.0914,0.0459,False,None,18139.51,131,Approve with Strict Conditions,0.6965,Income stability;Payment history
13796,CUST-C0140,INST-009,2022-08-01,8,2022,0.3907,Low,0.2237,-0.0459,False,None,5340.17,62,Approve,0.8851,Income stability;Payment history
13797,CUST-C0140,INST-009,2022-09-01,9,2022,0.3902,Low,0.0341,-0.0005,False,None,36224.36,72,Approve with Strict Conditions,0.6883,Income stability;Payment history
13798,CUST-C0140,INST-009,2022-10-01,10,2022,0.4131,Moderate,0.0786,0.0229,False,None,45725.64,125,Approve with Strict Conditions,0.591,Income stability;Payment history
13799,CUST-C0140,INST-009,2022-11-01,11,2022,0.3875,Low,0.2692,-0.0256,False,None,5539.6,174,Approve with Conditions,0.9423,Income stability;Payment history
13800,CUST-C0140,INST-009,2022-12-01,12,2022,0.4084,Moderate,0.1549,0.0209,False,None,17876.3,188,Approve with Strict Conditions,0.688,Income stability;Payment history
13801,CUST-C0140,INST-009,2023-01-01,1,2023,0.3813,Low,0.2485,-0.0271,False,None,48727.49,68,Approve,0.9151,Income stability;Payment history
13802,CUST-C0140,INST-009,2023-02-01,2,2023,0.3373,Low,0.0166,-0.044,False,None,35990.54,18,Approve with Strict Conditions,0.6316,Income stability;Payment history
13803,CUST-C0140,INST-009,2023-03-01,3,2023,0.3429,Low,0.1903,0.0056,False,None,16308.08,20,Approve,0.6942,Income stability;Payment history
13804,CUST-C0140,INST-009,2023-04-01,4,2023,0.363,Low,0.0741,0.0201,False,None,23520.0,154,Approve with Strict Conditions,0.7136,Income stability;Payment history
13805,CUST-C0140,INST-009,2023-05-01,5,2023,0.3993,Low,0.176,0.0363,False,None,9859.4,160,Deny,0.5666,Income stability;Payment history
13806,CUST-C0140,INST-009,2023-06-01,6,2023,0.4127,Moderate,0.1001,0.0134,False,None,7060.68,62,Approve,0.7994,Income stability;Payment history
13807,CUST-C0140,INST-009,2023-07-01,7,2023,0.4138,Moderate,0.0277,0.0011,False,None,30832.62,124,Approve with Conditions,0.8094,Income stability;Payment history
13808,CUST-C0140,INST-009,2023-08-01,8,2023,0.4572,Moderate,0.2512,0.0434,False,None,32898.07,16,Approve with Conditions,0.9773,Income stability;Payment history
13809,CUST-C0140,INST-009,2023-09-01,9,2023,0.4871,Moderate,0.0492,0.0299,False,None,12883.0,67,Approve,0.896,Income stability;Payment history
13810,CUST-C0140,INST-009,2023-10-01,10,2023,0.4547,Moderate,0.2691,-0.0324,False,None,12703.65,181,Approve,0.8878,Income stability;Payment history
13811,CUST-C0140,INST-009,2023-11-01,11,2023,0.4362,Moderate,0.0594,-0.0185,False,None,29453.98,119,Deny,0.7463,Income stability;Payment history
13812,CUST-C0140,INST-009,2023-12-01,12,2023,0.3966,Low,0.0163,-0.0396,False,None,36913.07,93,Approve with Conditions,0.6924,Income stability;Payment history
13813,CUST-C0140,INST-009,2024-01-01,1,2024,0.4436,Moderate,0.0523,0.047,False,None,1339.53,118,Approve with Strict Conditions,0.9413,Income stability;Payment history
13814,CUST-C0140,INST-009,2024-02-01,2,2024,0.4582,Moderate,0.1365,0.0146,False,None,1715.78,133,Approve with Strict Conditions,0.6239,Income stability;Payment history
13815,CUST-C0140,INST-009,2024-03-01,3,2024,0.456,Moderate,0.0778,-0.0022,False,None,13686.03,92,Approve,0.5162,Income stability;Payment history
13816,CUST-C0140,INST-009,2024-04-01,4,2024,0.4538,Moderate,0.2902,-0.0022,False,None,33447.55,172,Deny,0.7854,Income stability;Payment history
13817,CUST-C0140,INST-009,2024-05-01,5,2024,0.4568,Moderate,0.2914,0.003,False,None,7075.83,76,Deny,0.5419,Income stability;Payment history
13818,CUST-C0140,INST-009,2024-06-01,6,2024,0.4605,Moderate,0.2581,0.0037,False,None,8994.91,8,Approve,0.5318,Income stability;Payment history
13819,CUST-C0140,INST-009,2024-07-01,7,2024,0.4378,Moderate,0.2194,-0.0227,False,None,21666.48,133,Deny,0.5888,Income stability;Payment history
13820,CUST-C0140,INST-009,2024-08-01,8,2024,0.3971,Low,0.06,-0.0407,False,None,29728.83,7,Deny,0.5258,Income stability;Payment history
13821,CUST-C0140,INST-009,2024-09-01,9,2024,0.4165,Moderate,0.1053,0.0194,False,None,5173.34,12,Approve with Conditions,0.8718,Income stability;Payment history
13822,CUST-C0140,INST-009,2024-10-01,10,2024,0.4275,Moderate,0.1868,0.011,False,None,849.12,161,Approve,0.6757,Income stability;Payment history
13823,CUST-C0140,INST-009,2024-11-01,11,2024,0.4228,Moderate,0.1567,-0.0047,False,None,28106.1,102,Approve with Strict Conditions,0.6311,Income stability;Payment history
13824,CUST-C0140,INST-009,2024-12-01,12,2024,0.3882,Low,0.2505,-0.0346,False,None,26983.71,108,Approve with Strict Conditions,0.9299,Income stability;Payment history
13825,CUST-C0207,INST-017,2022-01-01,1,2022,0.5506,Moderate,0.1738,,False,None,15943.29,47,Deny,0.5386,Income stability;Payment history
13826,CUST-C0207,INST-017,2022-02-01,2,2022,0.5046,Moderate,0.1434,-0.046,False,None,13849.86,92,Deny,0.6422,Income stability;Payment history
13827,CUST-C0207,INST-017,2022-03-01,3,2022,0.4762,Moderate,0.2678,-0.0284,False,None,36580.14,43,Approve with Conditions,0.8241,Income stability;Payment history
13828,CUST-C0207,INST-017,2022-04-01,4,2022,0.5034,Moderate,0.2599,0.0272,False,None,23039.31,118,Deny,0.5422,Income stability;Payment history
13829,CUST-C0207,INST-017,2022-05-01,5,2022,0.5309,Moderate,0.2833,0.0275,False,None,40648.69,164,Approve with Strict Conditions,0.998,Income stability;Payment history
13830,CUST-C0207,INST-017,2022-06-01,6,2022,0.5168,Moderate,0.0005,-0.0141,False,None,43079.04,104,Approve,0.5752,Income stability;Payment history
13831,CUST-C0207,INST-017,2022-07-01,7,2022,0.5092,Moderate,0.0206,-0.0076,False,None,15727.26,136,Approve with Conditions,0.5763,Income stability;Payment history
13832,CUST-C0207,INST-017,2022-08-01,8,2022,0.5184,Moderate,0.2121,0.0092,False,None,32095.59,116,Approve with Strict Conditions,0.6686,Income stability;Payment history
13833,CUST-C0207,INST-017,2022-09-01,9,2022,0.4993,Moderate,0.0139,-0.0191,False,None,26886.77,142,Approve,0.6078,Income stability;Payment history
13834,CUST-C0207,INST-017,2022-10-01,10,2022,0.4684,Moderate,0.0893,-0.0309,False,None,43199.22,82,Approve,0.874,Income stability;Payment history
13835,CUST-C0207,INST-017,2022-11-01,11,2022,0.4838,Moderate,0.1334,0.0154,False,None,39042.14,152,Approve,0.576,Income stability;Payment history
13836,CUST-C0207,INST-017,2022-12-01,12,2022,0.5076,Moderate,0.0639,0.0238,False,None,10028.13,82,Approve with Conditions,0.9065,Income stability;Payment history
13837,CUST-C0207,INST-017,2023-01-01,1,2023,0.492,Moderate,0.2885,-0.0156,False,None,47364.71,26,Approve with Conditions,0.6219,Income stability;Payment history
13838,CUST-C0207,INST-017,2023-02-01,2,2023,0.5288,Moderate,0.1934,0.0368,True,Rapid Score Change,14419.95,114,Approve with Conditions,0.5707,Income stability;Payment history
13839,CUST-C0207,INST-017,2023-03-01,3,2023,0.5477,Moderate,0.25,0.0189,False,None,38717.65,21,Deny,0.9144,Income stability;Payment history
13840,CUST-C0207,INST-017,2023-04-01,4,2023,0.5509,Moderate,0.0327,0.0032,False,None,27511.65,51,Approve with Conditions,0.8851,Income stability;Payment history
13841,CUST-C0207,INST-017,2023-05-01,5,2023,0.5443,Moderate,0.1058,-0.0066,False,None,42603.0,175,Deny,0.6074,Income stability;Payment history
13842,CUST-C0207,INST-017,2023-06-01,6,2023,0.5814,Moderate,0.2612,0.0371,True,Unusual Transaction Pattern,13764.6,1,Deny,0.5236,Income stability;Payment history
13843,CUST-C0207,INST-017,2023-07-01,7,2023,0.5843,Moderate,0.1468,0.0029,False,None,33960.77,24,Approve with Conditions,0.7725,Income stability;Payment history
13844,CUST-C0207,INST-017,2023-08-01,8,2023,0.6214,High,0.2098,0.0371,False,None,12197.78,141,Approve with Strict Conditions,0.9836,Income stability;Payment history
13845,CUST-C0207,INST-017,2023-09-01,9,2023,0.5781,Moderate,0.0319,-0.0433,False,None,32148.78,157,Approve with Strict Conditions,0.9606,Income stability;Payment history
13846,CUST-C0207,INST-017,2023-10-01,10,2023,0.5948,Moderate,0.2919,0.0167,False,None,45444.0,179,Approve,0.7352,Income stability;Payment history
13847,CUST-C0207,INST-017,2023-11-01,11,2023,0.5622,Moderate,0.2745,-0.0326,False,None,43575.01,137,Approve with Conditions,0.5806,Income stability;Payment history
13848,CUST-C0207,INST-017,2023-12-01,12,2023,0.5934,Moderate,0.1653,0.0312,False,None,25815.53,194,Approve with Strict Conditions,0.7791,Income stability;Payment history
13849,CUST-C0207,INST-017,2024-01-01,1,2024,0.5817,Moderate,0.1203,-0.0117,False,None,20752.34,124,Deny,0.5064,Income stability;Payment history
13850,CUST-C0207,INST-017,2024-02-01,2,2024,0.5936,Moderate,0.1512,0.0119,False,None,27527.57,55,Approve,0.9586,Income stability;Payment history
13851,CUST-C0207,INST-017,2024-03-01,3,2024,0.5556,Moderate,0.1955,-0.038,False,None,3777.33,119,Approve with Strict Conditions,0.7453,Income stability;Payment history
13852,CUST-C0207,INST-017,2024-04-01,4,2024,0.5992,Moderate,0.1909,0.0436,False,None,49336.15,88,Approve,0.5117,Income stability;Payment history
13853,CUST-C0207,INST-017,2024-05-01,5,2024,0.5668,Moderate,0.2131,-0.0324,False,None,42469.49,4,Approve with Strict Conditions,0.8516,Income stability;Payment history
13854,CUST-C0207,INST-017,2024-06-01,6,2024,0.521,Moderate,0.2497,-0.0458,False,None,39337.49,63,Deny,0.9581,Income stability;Payment history
13855,CUST-C0207,INST-017,2024-07-01,7,2024,0.5211,Moderate,0.1423,0.0001,False,None,2980.17,180,Approve with Conditions,0.8151,Income stability;Payment history
13856,CUST-C0207,INST-017,2024-08-01,8,2024,0.5,Moderate,0.0796,-0.0211,False,None,25711.47,108,Approve,0.8366,Income stability;Payment history
13857,CUST-C0207,INST-017,2024-09-01,9,2024,0.4959,Moderate,0.2384,-0.0041,False,None,33878.78,30,Approve,0.8587,Income stability;Payment history
13858,CUST-C0207,INST-017,2024-10-01,10,2024,0.4642,Moderate,0.2072,-0.0317,False,None,8894.01,61,Approve with Strict Conditions,0.515,Income stability;Payment history
13859,CUST-C0207,INST-017,2024-11-01,11,2024,0.5118,Moderate,0.0444,0.0476,False,None,7660.49,125,Approve with Strict Conditions,0.9912,Income stability;Payment history
13860,CUST-C0207,INST-017,2024-12-01,12,2024,0.5042,Moderate,0.0635,-0.0076,False,None,33945.45,70,Approve,0.6639,Income stability;Payment history
13861,CUST-C0034,INST-017,2022-01-01,1,2022,0.2996,Low,0.1472,,False,None,48499.91,126,Approve with Strict Conditions,0.6549,Income stability;Payment history
13862,CUST-C0034,INST-017,2022-02-01,2,2022,0.2536,Low,0.1486,-0.046,False,None,21155.03,92,Approve with Conditions,0.8443,Income stability;Payment history
13863,CUST-C0034,INST-017,2022-03-01,3,2022,0.2646,Low,0.2734,0.011,False,None,7558.5,98,Approve,0.7805,Income stability;Payment history
13864,CUST-C0034,INST-017,2022-04-01,4,2022,0.2542,Low,0.2328,-0.0104,False,None,28029.95,7,Approve with Conditions,0.677,Income stability;Payment history
13865,CUST-C0034,INST-017,2022-05-01,5,2022,0.2464,Low,0.244,-0.0078,True,Behavioral Deviation,8306.28,152,Approve,0.6759,Income stability;Payment history
13866,CUST-C0034,INST-017,2022-06-01,6,2022,0.232,Low,0.0312,-0.0144,False,None,23731.19,112,Approve,0.9355,Income stability;Payment history
13867,CUST-C0034,INST-017,2022-07-01,7,2022,0.1932,Very Low,0.2212,-0.0388,False,None,49813.24,136,Approve with Conditions,0.7253,Income stability;Payment history
13868,CUST-C0034,INST-017,2022-08-01,8,2022,0.1938,Very Low,0.2513,0.0006,False,None,37937.07,158,Approve with Strict Conditions,0.8404,Income stability;Payment history
13869,CUST-C0034,INST-017,2022-09-01,9,2022,0.2149,Low,0.0599,0.0211,False,None,8457.63,52,Approve,0.8152,Income stability;Payment history
13870,CUST-C0034,INST-017,2022-10-01,10,2022,0.1649,Very Low,0.2625,-0.05,False,None,8678.57,77,Approve with Conditions,0.7652,Income stability;Payment history
13871,CUST-C0034,INST-017,2022-11-01,11,2022,0.1468,Very Low,0.262,-0.0181,False,None,28125.08,101,Approve,0.9982,Income stability;Payment history
13872,CUST-C0034,INST-017,2022-12-01,12,2022,0.1817,Very Low,0.0524,0.0349,False,None,15378.87,171,Approve with Conditions,0.9568,Income stability;Payment history
13873,CUST-C0034,INST-017,2023-01-01,1,2023,0.2237,Low,0.103,0.042,False,None,43995.94,53,Approve with Conditions,0.8197,Income stability;Payment history
13874,CUST-C0034,INST-017,2023-02-01,2,2023,0.1939,Very Low,0.2085,-0.0298,False,None,33377.28,119,Approve with Strict Conditions,0.9144,Income stability;Payment history
13875,CUST-C0034,INST-017,2023-03-01,3,2023,0.1676,Very Low,0.0894,-0.0263,False,None,26375.26,156,Approve with Strict Conditions,0.9672,Income stability;Payment history
13876,CUST-C0034,INST-017,2023-04-01,4,2023,0.1661,Very Low,0.1724,-0.0015,False,None,28418.64,124,Approve with Conditions,0.6464,Income stability;Payment history
13877,CUST-C0034,INST-017,2023-05-01,5,2023,0.1326,Very Low,0.0669,-0.0335,False,None,8067.55,2,Approve with Strict Conditions,0.7241,Income stability;Payment history
13878,CUST-C0034,INST-017,2023-06-01,6,2023,0.1138,Very Low,0.2476,-0.0188,False,None,34450.79,199,Approve with Conditions,0.8448,Income stability;Payment history
13879,CUST-C0034,INST-017,2023-07-01,7,2023,0.1088,Very Low,0.2627,-0.005,True,Rapid Score Change,35112.57,88,Approve with Conditions,0.9794,Income stability;Payment history
13880,CUST-C0034,INST-017,2023-08-01,8,2023,0.1173,Very Low,0.2078,0.0085,False,None,35261.36,94,Approve,0.9358,Income stability;Payment history
13881,CUST-C0034,INST-017,2023-09-01,9,2023,0.1162,Very Low,0.2705,-0.0011,False,None,26826.76,116,Approve with Strict Conditions,0.7207,Income stability;Payment history
13882,CUST-C0034,INST-017,2023-10-01,10,2023,0.0675,Very Low,0.2284,-0.0487,False,None,38247.13,11,Approve,0.9325,Income stability;Payment history
13883,CUST-C0034,INST-017,2023-11-01,11,2023,0.1094,Very Low,0.0799,0.0419,False,None,37886.72,101,Approve with Conditions,0.6586,Income stability;Payment history
13884,CUST-C0034,INST-017,2023-12-01,12,2023,0.1376,Very Low,0.2247,0.0282,False,None,27744.96,16,Approve with Strict Conditions,0.7411,Income stability;Payment history
13885,CUST-C0034,INST-017,2024-01-01,1,2024,0.0884,Very Low,0.252,-0.0492,False,None,22167.57,3,Approve,0.7952,Income stability;Payment history
13886,CUST-C0034,INST-017,2024-02-01,2,2024,0.1032,Very Low,0.0179,0.0148,False,None,14954.51,185,Approve with Conditions,0.5744,Income stability;Payment history
13887,CUST-C0034,INST-017,2024-03-01,3,2024,0.1026,Very Low,0.037,-0.0006,False,None,13352.42,198,Approve with Strict Conditions,0.9989,Income stability;Payment history
13888,CUST-C0034,INST-017,2024-04-01,4,2024,0.1067,Very Low,0.2824,0.0041,False,None,7582.27,111,Approve with Strict Conditions,0.9189,Income stability;Payment history
13889,CUST-C0034,INST-017,2024-05-01,5,2024,0.114,Very Low,0.0294,0.0073,False,None,24622.62,73,Approve,0.6969,Income stability;Payment history
13890,CUST-C0034,INST-017,2024-06-01,6,2024,0.1575,Very Low,0.2194,0.0435,False,None,746.22,49,Approve with Strict Conditions,0.5388,Income stability;Payment history
13891,CUST-C0034,INST-017,2024-07-01,7,2024,0.1518,Very Low,0.1609,-0.0057,False,None,2255.58,41,Approve,0.6231,Income stability;Payment history
13892,CUST-C0034,INST-017,2024-08-01,8,2024,0.167,Very Low,0.247,0.0152,False,None,40854.08,133,Approve,0.7242,Income stability;Payment history
13893,CUST-C0034,INST-017,2024-09-01,9,2024,0.1785,Very Low,0.1723,0.0115,False,None,23047.92,102,Approve,0.8805,Income stability;Payment history
13894,CUST-C0034,INST-017,2024-10-01,10,2024,0.1574,Very Low,0.0811,-0.0211,False,None,43949.43,140,Approve,0.874,Income stability;Payment history
13895,CUST-C0034,INST-017,2024-11-01,11,2024,0.1301,Very Low,0.1182,-0.0273,False,None,21478.16,116,Approve with Conditions,0.9166,Income stability;Payment history
13896,CUST-C0034,INST-017,2024-12-01,12,2024,0.1797,Very Low,0.1945,0.0496,True,Unusual Transaction Pattern,39471.53,132,Approve with Conditions,0.8302,Income stability;Payment history
13897,CUST-C0181,INST-001,2022-01-01,1,2022,0.4844,Moderate,0.2835,,False,None,48403.43,186,Approve with Conditions,0.8934,Income stability;Payment history
13898,CUST-C0181,INST-001,2022-02-01,2,2022,0.4356,Moderate,0.1853,-0.0488,False,None,13726.81,8,Approve with Strict Conditions,0.6878,Income stability;Payment history
13899,CUST-C0181,INST-001,2022-03-01,3,2022,0.4101,Moderate,0.0248,-0.0255,False,None,33703.62,123,Deny,0.5613,Income stability;Payment history
13900,CUST-C0181,INST-001,2022-04-01,4,2022,0.4243,Moderate,0.1943,0.0142,False,None,8333.88,123,Deny,0.948,Income stability;Payment history
13901,CUST-C0181,INST-001,2022-05-01,5,2022,0.3918,Low,0.2533,-0.0325,False,None,6140.12,164,Approve,0.891,Income stability;Payment history
13902,CUST-C0181,INST-001,2022-06-01,6,2022,0.3584,Low,0.0011,-0.0334,False,None,19798.05,93,Deny,0.7949,Income stability;Payment history
13903,CUST-C0181,INST-001,2022-07-01,7,2022,0.3775,Low,0.2383,0.0191,False,None,11789.8,98,Deny,0.6123,Income stability;Payment history
